PH,DO,TEMP,SALT,암모니아,아질산
6.47968,7.3147,27.25541,42.47,0.100134,0.67041
7.99437,10.075,27.29736,20.38019,0.155572,0.80246
8.2557,10.07599,27.32742,42.516,0.089927,0.05571
7.45425,7.44749,27.40292,21.01704,0.173008,0.30309
7.97896,7.29156,27.40711,20.96689,0.015016,0.46678
7.74697,7.28424,27.4113,20.60624,0.191812,1.05
8.13842,7.20305,27.49029,19.9982,0.137013,0.04902
7.88697,7.23729,27.47281,42.435,0.09545,0.88836
6.45625,7.28745,27.52734,19.60263,0.093272,0.26403
8.08252,9.93614,27.51616,19.89704,0.003849,0.33941
7.28244,7.30731,27.50987,21.26116,0.192541,0.44525
7.67142,7.41322,27.4882,21.75263,0.094166,0.43489
7.55723,7.35491,27.51476,19.67084,0.048298,0.45044
6.45726,7.2563,27.53294,42.144,0.24129,0.00216
6.4582,7.22167,27.60704,20.30873,0.103022,1.05
8.19241,7.40033,27.60983,19.00544,0.090464,0.83665
6.45962,7.34534,27.6322,42.166,0.094718,0.26618
6.46009,7.36886,27.60284,21.01616,0.095317,0.44226
7.70673,7.22029,27.60564,19.1692,0.094703,1.05
8.17806,7.25033,27.61403,19.77865,0.160728,1.05
8.14561,7.45439,27.61543,20.51327,0.094401,0.35987
6.45997,7.48706,27.61822,19.02113,0.055962,1.05
7.91298,9.81009,27.61962,21.49517,0.09438,0.44038
8.06296,7.29694,27.61682,20.67686,0.064858,0.43451
7.27373,7.43955,27.60564,20.80327,0.140335,1.05
7.42716,7.21221,27.61403,19.10989,0.095262,0.91719
7.55551,7.43301,27.63989,20.0977,0.139926,0.4406
8.17398,7.23599,27.7042,41.821,0.094853,0.91926
7.71109,7.41256,27.71749,20.60698,0.24129,0.50578
7.97948,7.4132,27.7112,19.30349,0.193627,0.02335
6.45183,9.90444,27.69791,20.45155,0.073107,1.05
6.46828,7.449,27.7105,20.81176,0.24129,0.43004
6.45835,7.44565,27.68673,21.91757,0.093977,0.90636
7.42273,7.32774,27.61682,41.685,0.216517,0.43886
6.43153,7.3118,27.60816,41.567,0.177476,0.21172
8.26137,10.01394,27.67344,41.522,0.099487,1.05
7.43479,7.30247,27.71329,20.56947,0.24129,0.37069
6.40615,7.26555,27.7105,19.53223,0.24129,0.38468
6.40406,9.99831,27.74265,19.59703,0.095142,0.71031
7.85889,9.97789,27.82514,19.94716,0.24129,0.37995
6.40223,9.92396,27.82374,41.499,0.067048,0.65933
7.24333,7.45958,27.93139,19.86964,0.24129,0.04303
7.58244,9.91045,27.90903,41.538,0.24129,0.44637
7.65199,7.38007,27.91881,21.17197,0.24129,0.84024
6.4039,7.40854,27.92301,19.43655,0.093475,1.05
7.47741,7.26603,27.92301,41.335,0.196843,0.2924
6.37764,7.3531,27.92441,41.33,0.143726,1.05
6.37659,7.21614,27.93839,21.75123,0.027502,0.44437
6.36714,7.3967,27.95796,20.21875,0.094413,0.4313
6.35851,7.20952,28.02088,21.45355,0.019938,0.44189
7.54082,7.34536,28.05443,19.92541,0.021978,0.32097
6.35592,7.20861,28.04394,19.05186,0.095795,0.61593
7.54102,9.8657,28.02507,41.158,0.094629,0.10418
7.65137,7.29199,28.04464,19.88138,0.094129,0.07543
6.32415,7.28622,28.13971,19.59,0.094898,0.49517
7.44629,7.20435,28.13412,20.13702,0.204877,0.07683
6.32524,9.70256,28.13971,41.181,0.122036,0.93151
7.7004,7.288,28.1425,19.63683,0.12007,0.61516
8.17295,7.48051,28.12572,40.993,0.061413,1.05
7.59642,7.40988,28.08379,40.978,0.095004,0.48299
7.53025,7.36978,28.15229,21.94641,0.094548,0.43993
6.32785,9.72826,28.12573,21.56677,0.101064,0.53591
6.32763,9.73985,28.12993,21.33304,0.24129,1.05
7.98307,7.40668,28.13272,21.5655,0.24129,0.44492
6.32835,7.23871,28.12853,21.81416,0.201006,0.89211
7.30113,9.73334,28.14531,21.2447,0.028304,0.4311
8.19895,7.22819,28.15789,40.853,0.141491,1.05
6.33047,7.24679,28.21941,40.84,0.026713,0.44656
6.34054,7.37274,28.225,19.54881,0.24129,1.05
7.63563,9.48911,28.1523,40.792,0.004511,0.48961
7.27219,7.44608,28.13552,20.05605,0.137685,1.05
7.98363,9.5487,28.12993,40.633,0.078944,0.25128
6.35526,7.34249,28.12573,40.5,0.128615,0.86855
6.35434,7.49992,28.13132,21.80627,0.081178,0.44558
7.51056,9.61453,28.13692,40.506,0.007751,0.35616
6.35388,9.6347,28.13552,20.17715,0.24129,0.02397
6.35202,7.28878,28.13552,19.51078,0.095538,0.11342
7.72088,7.4159,28.13132,20.5652,0.095026,0.25768
7.75897,9.65927,28.12853,21.76596,0.094013,0.37448
7.65316,7.46042,28.13272,21.07989,0.194209,1.05
6.35323,7.38618,28.13132,20.36848,0.24129,0.94624
8.24242,9.60684,28.13412,21.23572,0.082981,0.43672
7.80701,7.23517,28.03933,20.75681,0.24129,0.1919
7.22313,7.34267,28.03765,19.7026,0.095694,0.44122
7.52539,7.33779,28.02647,19.68197,0.094382,0.00434
7.22945,7.30602,28.03206,40.16,0.129994,0.27574
7.5598,9.76452,28.02088,40.171,0.24129,0.43127
6.29145,9.77645,27.94398,19.28147,0.116739,0.75774
7.52757,7.30969,27.9314,20.58196,0.140706,0.47725
7.77819,7.31918,27.9314,20.79665,0.136165,1.05
6.27928,9.807,27.91881,20.92788,0.072879,0.02993
6.28539,7.33942,27.91602,19.18956,0.18174,0.75827
6.29076,7.20287,27.91043,19.28512,0.148151,0.51447
8.28798,9.72212,27.91322,20.22123,0.154606,0.4346
7.45842,7.20781,27.91532,19.52263,0.24129,1.05
7.59178,9.67776,27.83493,39.955,0.041312,1.05
8.11739,7.37551,27.81116,19.99497,0.24129,0.77323
7.39658,7.37218,27.82235,39.852,0.094117,1.05
7.33429,7.37816,27.76083,39.855,0.205318,0.66379
6.27226,9.84044,27.72028,21.87349,0.24129,0.50406
6.25385,9.86898,27.71469,39.837,0.111288,0.44853
7.30044,7.41091,27.7049,20.56137,0.102177,0.09471
6.24808,9.90209,27.69791,39.765,0.194085,0.38802
7.20147,7.42611,27.70141,20.94621,0.080353,1.05
6.24557,7.45451,27.72308,21.19863,0.172949,0.06546
8.09108,7.32146,27.7105,20.88563,0.173738,0.43158
8.10533,7.30637,27.64618,39.704,0.093973,0.01362
8.28852,7.34962,27.60983,21.59067,0.143818,0.91329
6.25259,7.48214,27.52035,21.08163,0.24129,0.02203
7.3646,7.29076,27.49729,20.36072,0.194185,0.4378
8.18674,7.4262,27.49729,20.26549,0.24129,1.05
7.5942,7.27321,27.50147,39.363,0.037253,0.23875
6.25273,7.36431,27.43018,20.13462,0.24129,0.31493
8.21921,7.38692,27.39872,19.62039,0.094919,1.05
6.26974,9.92127,27.40012,19.01524,0.095901,0.61712
8.25467,7.20324,27.40571,19.0038,0.144916,0.39005
7.90523,7.45867,27.30225,19.09403,0.203133,0.21787
7.78003,7.32241,27.29386,20.99051,0.158019,0.50466
6.27037,9.89978,27.30365,20.37691,0.132989,0.44759
6.27202,7.20414,27.19879,19.50478,0.199586,1.05
7.5628,7.37313,27.19879,20.41897,0.24129,0.53023
7.97736,9.87322,27.08974,39.047,0.148937,0.43952
8.20183,7.35566,27.08764,19.94625,0.196197,0.79854
7.66331,7.4191,27.03661,20.88962,0.094134,1.05
6.27405,7.34017,30.91086,19.32356,0.095375,0.55832
7.59613,10.03153,31.87296,20.91126,0.057568,0.75051
7.69443,7.36876,26.96671,21.88928,0.119548,0.93912
7.50739,7.47118,26.88981,21.48023,0.058733,1.05
6.25952,10.11972,29.23801,21.25163,0.24129,0.37399
7.57255,7.44665,31.50648,20.52666,0.123103,0.41895
6.23385,7.31087,26.81152,38.879,0.068421,0.48679
6.22632,7.33939,26.76818,19.98632,0.141233,0.61011
6.2195,10.07076,26.74581,38.73,0.24129,0.43152
7.44896,10.14243,27.09,20.97961,0.202388,0.39018
7.43923,10.14252,26.69268,19.79832,0.094065,0.42981
6.19586,7.45561,26.74581,20.90139,0.137017,0.69842
6.19332,7.23199,27.15711,19.83434,0.079135,0.11387
7.40455,10.16909,26.78985,21.66657,0.19256,0.91576
6.19236,7.20093,26.88002,21.78,0.094393,0.54184
6.19522,7.41104,29.80046,21.04438,0.129343,1.05
7.44945,7.26482,30.23048,38.693,0.181406,0.31333
7.91395,10.08283,29.06065,21.7413,0.24129,0.80492
7.72282,7.38483,26.98908,21.05502,0.094992,1.05
6.1963,9.99629,31.85375,21.85419,0.094575,0.5842
7.93936,9.84151,27.46465,20.7389,0.151168,0.28871
6.19891,9.89702,27.10013,21.95179,0.24129,0.44579
7.59944,7.47616,29.80091,20.22381,0.24129,0.14361
8.1956,7.26348,26.87303,21.29581,0.103701,0.5263
7.4413,7.29911,27.32246,20.19897,0.109482,0.76541
6.19301,10.00875,27.14536,20.75028,0.112267,0.43287
8.27112,7.3443,27.3712,20.36537,0.094856,0.13719
7.78027,7.25981,29.28429,20.53775,0.24129,0.44724
7.49969,10.03638,26.87863,21.5212,0.156898,1.00641
7.82638,7.33475,26.85066,38.327,0.140295,0.21251
6.19741,7.37819,27.17969,21.18855,0.094276,0.42999
6.19549,7.22944,31.04765,38.393,0.095306,0.44589
6.19519,9.9064,31.55534,38.31,0.24129,0.57773
6.19863,7.27052,28.01468,20.78997,0.094998,0.20245
6.19835,9.98209,31.42212,19.16264,0.051121,0.02423
7.391,7.27553,31.6433,21.37717,0.069787,1.05
7.62685,7.46983,30.13088,19.05294,0.099614,0.94706
7.38687,7.42861,29.98523,19.53897,0.192447,0.44067
6.19351,7.49399,27.56152,19.73362,0.24129,0.7521
6.19209,10.08277,30.61575,19.58533,0.095517,0.43278
8.26237,7.31182,27.91508,37.915,0.09578,0.33569
6.1967,7.32876,27.81842,19.78911,0.15278,0.90899
7.66284,7.24281,26.50673,20.43593,0.188312,0.20474
8.0766,10.12906,30.37152,37.898,0.094231,1.05
8.07401,10.07621,28.21828,21.74408,0.05998,1.05
7.63458,7.35941,29.31647,37.848,0.208848,1.05
8.15829,7.26444,27.7048,37.733,0.050922,1.05
6.19352,10.08789,31.48479,19.26856,0.09561,0.72966
8.27467,7.35808,26.29841,19.16436,0.24129,0.43555
7.21017,7.29713,27.745,19.3733,0.095173,0.91168
7.87443,7.49443,28.09222,20.89168,0.24129,0.21654
6.17207,7.2913,28.3786,19.06014,0.093211,1.05
7.40516,7.4043,26.24109,37.598,0.094181,0.18617
8.10381,7.49158,29.95703,37.581,0.095578,0.84311
6.15977,7.35215,26.20544,19.04552,0.057264,0.11326
6.14055,7.31223,26.25926,21.28438,0.026149,1.05
6.12408,7.3632,30.7361,37.591,0.05173,0.44385
7.28289,10.32716,31.39748,37.579,0.24129,0.76609
7.5972,7.49556,30.99172,37.41,0.203983,1.05
6.11416,7.45804,31.99772,19.93173,0.149917,0.43607
7.61334,7.33205,29.53336,21.46461,0.035058,1.05
7.83966,10.32356,29.9324,21.19562,0.112427,0.61148
7.56554,7.23888,30.40378,21.67141,0.157148,1.05
8.03932,7.42946,26.40956,20.87234,0.24129,0.44619
6.11759,7.46623,31.86729,21.07754,0.093638,0.44827
7.81722,10.24821,26.46898,21.81322,0.210781,0.44158
7.94627,7.44359,26.42284,20.68302,0.095127,0.4327
8.238,7.23752,26.40047,21.25704,0.041512,0.01389
7.5152,7.28378,31.64629,19.47677,0.24129,1.80626
7.66784,7.33974,30.41877,19.48934,0.09492,1.05
6.16602,7.43621,26.32498,21.03636,0.09591,0.16971
7.28004,7.47135,29.7949,19.0573,0.046053,0.04884
7.32085,10.26888,30.66224,21.08015,0.24129,0.62588
7.95749,7.47224,31.09628,21.332,0.150328,1.05
8.23971,7.37461,26.12645,36.214,0.06988,0.16235
6.175,10.32768,28.69132,20.64905,0.095561,0.36952
7.84116,7.30069,29.25233,36.278,0.24129,1.05
6.17013,10.32206,26.22851,36.275,0.01436,0.20808
7.21819,10.30168,31.5321,36.226,0.095662,0.03385
7.68882,10.32449,27.18991,19.00655,0.163905,0.14278
8.24968,7.3378,26.24948,36.279,0.120501,0.44818
6.16551,10.28781,26.2327,20.34031,0.24129,0.50648
6.17666,7.33164,29.30973,20.08753,0.007146,1.05
7.8698,7.29979,26.25507,20.14369,0.137439,0.55024
7.24878,10.13248,26.26066,21.04536,0.051627,0.4291
8.14201,7.45491,26.24947,19.57173,0.095316,1.05
7.49781,7.26018,30.1535,19.96958,0.17496,0.43372
6.17086,7.41853,26.23969,35.912,0.095877,0.4389
6.16783,7.38348,31.65404,35.91,0.095208,0.67348
6.16647,7.24887,31.51957,35.938,0.200425,0.43852
7.96281,7.30505,28.32694,19.24027,0.24129,1.05
6.16647,7.20809,30.16008,20.04661,0.09565,0.3449
8.12062,7.28715,27.20279,21.72719,0.02322,1.05
7.35489,7.36986,28.26529,21.84331,0.069625,0.5322
7.43036,7.49397,27.08973,21.41724,0.24129,0.43195
7.28541,7.27302,28.09559,19.9296,0.109309,1.05
7.40718,10.02962,28.28442,21.17949,0.000775,0.84243
8.09364,7.45561,29.1759,19.11393,0.205434,0.18858
8.23534,10.12646,26.24668,20.51905,0.119797,0.28583
7.60957,10.11329,26.24668,21.39545,0.094219,0.91885
7.56205,10.12386,26.25927,35.771,0.094661,0.44411
7.78667,7.28195,27.17231,35.746,0.066017,0.94402
7.99504,7.21977,26.24948,21.51019,0.066302,0.15996
8.15878,7.43186,26.2348,20.7011,0.24129,0.43713
7.43268,7.33724,31.88726,35.604,0.092882,1.05
8.06436,10.38873,31.26364,19.35977,0.128579,0.43486
6.11697,7.3615,28.2429,35.436,0.122483,0.21749
7.27995,7.37719,26.24109,20.52326,0.094791,0.25421
8.18974,7.30663,29.25299,19.61127,0.199624,0.91432
8.03128,10.2785,26.33756,19.21354,0.094938,0.43406
7.84644,7.3596,27.87041,35.292,0.094805,0.79799
8.23343,7.33064,31.3144,20.71504,0.016429,0.21687
8.11636,7.38305,29.14798,21.74358,0.071976,0.40823
8.01577,7.37938,26.455,20.7739,0.137342,0.78387
8.03799,7.33165,31.48038,35.232,0.138285,0.44215
6.06363,10.47569,29.77748,21.7076,0.095226,0.44716
7.65154,7.33333,31.90054,35.121,0.163096,1.05
6.09036,10.48381,28.28347,20.21922,0.146759,1.05
7.72322,10.44394,30.70856,34.934,0.095487,0.43807
7.24975,7.22625,31.73518,21.5047,0.076453,1.05
7.24401,7.46235,26.35154,21.38736,0.094042,1.05
7.28931,10.26056,27.01009,34.781,0.095916,0.43505
6.11944,10.29506,26.40956,19.78691,0.0065,1.05
7.67187,7.41078,26.46618,20.31152,0.043585,0.45058
7.85891,7.43611,28.03655,34.65,0.183879,0.82532
8.1933,7.44287,28.6175,21.4923,0.095854,0.37445
7.21967,7.20573,26.56266,21.33845,0.24129,0.869
7.99727,7.46738,29.76035,21.69269,0.177754,0.80315
8.25096,10.29332,26.65842,20.32067,0.094532,0.56525
6.08716,7.49213,27.65847,19.21717,0.24129,0.87276
7.95711,10.28383,28.45294,34.788,0.183911,0.87187
8.11952,7.37261,27.73531,19.4367,0.004534,0.44189
7.92794,10.05024,26.71225,19.31529,0.24129,0.23849
6.11472,7.45204,29.91492,20.37612,0.24129,0.43097
7.74542,7.20037,29.40775,20.92918,0.24129,0.35906
7.24379,7.44043,26.68289,34.566,0.196913,0.70566
6.10004,7.4546,29.29117,21.92291,0.094538,0.82753
8.11425,10.17919,30.29413,21.03748,0.095174,0.4361
7.92228,7.24794,29.88586,20.12062,0.24129,0.9056
6.0909,10.17688,31.3233,19.49085,0.196838,1.05
7.48724,10.16883,30.08578,19.57704,0.000271,0.75903
8.06965,10.13508,30.39189,20.51174,0.24129,0.44267
7.69924,7.49773,27.29858,21.16367,0.21747,0.25965
6.09288,10.18415,29.53419,19.46325,0.090924,1.05
7.60829,7.25516,27.28851,21.86692,0.094661,0.4298
6.08842,7.35453,27.83017,21.65985,0.24129,0.39019
6.08815,7.41854,30.37991,19.16304,0.24129,3.05882
8.11524,7.36651,30.29557,19.45163,0.24129,0.0185
7.26649,7.43213,26.87723,34.295,0.095464,0.52491
7.70387,10.24106,29.62752,19.12285,0.24129,0.24492
6.08959,10.29057,30.57205,21.06937,0.054782,0.24836
7.68416,7.30835,26.66611,34.59,0.118763,0.44285
7.2466,10.33846,28.47847,21.59935,0.24129,0.12848
6.11341,10.31548,30.62491,19.2152,0.24129,0.44862
7.43267,10.33737,30.91921,20.42416,0.095446,1.05
7.22713,10.33778,30.75365,34.873,0.24129,0.44275
8.2504,10.35571,31.1983,34.862,0.093404,0.05616
7.4891,7.20246,26.56965,34.806,0.094356,0.07441
6.16737,7.34903,31.0493,34.683,0.24129,1.05
8.15113,7.31535,28.81472,20.17098,0.048023,0.37182
7.29314,10.2362,30.9812,19.32423,0.118911,0.44722
6.16783,10.2413,26.56825,20.62773,0.023719,0.10397
7.49978,7.45513,28.56603,21.5616,0.24129,0.30234
7.30259,7.25078,29.21205,20.72452,0.114862,0.07388
7.89039,7.28585,30.68548,20.9526,0.166032,0.1196
8.23859,7.42418,29.69348,21.78875,0.095022,0.40922
7.68079,7.26268,27.07911,20.02471,0.24129,0.44426
6.1678,7.31064,31.10189,20.67885,0.095615,0.10215
7.78432,7.20591,31.25921,21.8398,0.000955,0.50612
8.05008,7.41589,31.68689,34.641,0.181363,0.77686
6.16494,7.36962,26.88981,20.91505,0.021669,0.24067
8.03464,10.00614,29.3913,34.439,0.24129,0.9011
6.17057,10.04818,27.26169,21.696,0.093808,1.05
7.88586,10.08404,26.94993,20.34035,0.034001,0.4425
8.13345,7.32694,26.98349,34.482,0.153242,0.43438
7.53923,10.09463,27.52684,34.417,0.173906,0.1915
7.39428,10.09147,27.00655,21.95016,0.24129,0.62665
7.44984,7.42376,27.10232,20.75178,0.161437,1.05
7.97783,10.11899,27.08275,34.427,0.09571,0.43416
7.45636,7.41511,27.07995,21.49808,0.108795,0.19654
7.45403,7.42762,27.09813,34.46,0.212334,0.36653
7.46357,7.27376,27.12329,19.2266,0.042029,0.0279
7.51781,7.29281,27.12889,34.473,0.014058,0.44155
7.71021,7.2937,27.07995,21.55113,0.24129,0.09122
7.66275,7.30242,27.06597,21.79792,0.094435,0.1936
8.28011,7.28689,27.07156,34.2,0.013551,0.76899
8.26405,10.06097,27.08555,34.163,0.094003,0.44206
7.26158,7.47356,27.09813,20.64929,0.095729,0.7715
7.67545,10.09278,27.14846,19.0324,0.072475,0.64389
8.01825,7.48935,27.1932,21.9069,0.24129,0.52599
7.80996,10.13963,27.19879,20.55906,0.211034,0.42935
6.11666,7.35923,27.18901,19.77334,0.095716,0.27377
6.10315,10.15173,27.189,20.14871,0.204598,0.69849
8.28885,10.14509,27.20159,34.261,0.095154,0.93963
6.08687,7.44757,27.20159,34.316,0.181012,0.67665
7.96277,7.4125,27.20718,34.143,0.24129,0.52752
6.09194,7.33637,27.15825,34.096,0.094226,1.05
8.14042,7.26775,27.08764,21.20876,0.24129,0.44227
6.07187,10.21488,27.06877,33.977,0.072999,0.17606
6.05676,7.44525,27.08415,19.37487,0.135736,0.15581
8.21707,7.44682,27.13308,20.16855,0.116025,0.43907
7.76088,7.34805,27.08764,21.9947,0.203363,0.01941
6.04089,10.33808,26.9695,20.30975,0.095359,0.43173
6.03745,10.3589,30.91508,33.699,0.09407,0.44857
7.86558,7.26393,28.61506,20.11782,0.168457,0.24889
6.05985,7.21914,26.66541,33.402,0.116913,0.53272
8.05796,7.22423,26.58992,20.34504,0.095839,0.12456
7.66186,7.24854,30.02036,21.66263,0.095401,1.05
7.99909,10.16574,28.37806,20.43611,0.094632,1.05
6.08682,7.30373,27.53172,32.974,0.24129,0.44534
7.43958,10.52541,30.62814,19.23723,0.094625,0.59737
7.36549,7.31521,26.56685,19.62353,0.132276,1.05
6.08593,7.33333,28.93696,21.93499,0.129856,0.99684
6.08781,7.29728,31.90899,32.968,0.014719,0.44864
7.66164,7.3142,28.45015,32.933,0.24129,1.05
7.7721,7.37661,27.26099,21.25701,0.036363,0.67499
7.32397,10.70134,30.69836,19.70177,0.004851,0.43235
7.37115,7.34455,26.69967,20.76786,0.24129,0.38736
7.81952,11.36857,29.169,20.67998,0.167576,1.05
8.29576,7.49481,27.47018,21.94296,0.101369,0.43465
7.96495,7.37407,28.16382,32.882,0.058766,0.90113
7.53661,7.28588,29.10722,32.815,0.24129,1.05
6.03813,7.26286,31.81911,20.25844,0.094517,0.64968
6.03932,7.44909,26.76259,20.01908,0.095464,1.05
7.37406,12.24359,26.78216,20.08482,0.24129,0.33901
8.03973,7.46968,31.39908,19.59028,0.209206,0.43895
6.03916,7.40974,27.02833,32.663,0.089162,0.3899
7.8224,7.32144,28.08045,19.94936,0.094169,0.43033
6.03711,12.22666,31.21962,20.37851,0.04838,0.65378
6.03599,12.25753,27.75792,32.668,0.095475,0.22068
6.03485,7.29316,31.74054,19.90787,0.082328,1.05
7.31332,7.24995,30.80427,32.681,0.094986,0.43624
7.40118,7.2314,26.88002,19.83086,0.24129,0.82385
8.24094,7.27677,28.56136,19.17978,0.217808,0.12606
7.60021,12.17374,29.07899,21.83592,0.085053,0.05674
7.87244,12.15774,27.82814,21.59807,0.03008,1.05
7.52766,7.40056,30.18777,20.94409,0.110365,0.44766
7.83922,7.30186,26.85485,20.11863,0.09839,0.17444
7.94619,12.15027,28.81847,32.493,0.019568,0.54009
7.20918,7.47722,28.77421,21.65668,0.24129,0.54343
8.13942,12.15138,28.37774,20.03013,0.128605,0.44494
8.28157,7.28398,26.86465,21.11965,0.095239,0.53184
7.38067,7.41514,31.98539,21.21505,0.097537,0.63853
7.98662,7.46915,26.87863,20.5607,0.094602,1.05
7.71369,7.46177,31.12267,20.36953,0.107281,0.62021
6.02827,12.31723,26.8213,21.68461,0.094375,0.22649
7.93843,7.21514,29.90111,19.56378,0.24129,0.71241
7.87461,12.43042,31.01065,21.91888,0.03131,0.00453
6.01814,7.23082,31.89031,19.70231,0.24129,0.45566
7.56201,7.24223,26.66052,21.94329,0.128806,0.41437
7.26468,7.30658,28.71192,31.986,0.24129,1.05
6.00945,12.3891,31.55338,19.09434,0.094407,0.74554
6.01046,7.42614,30.54691,19.39523,0.12591,0.34545
7.64607,12.33593,26.89261,21.56693,0.054118,1.05
7.66903,7.37851,29.40817,19.4789,0.0957,0.82995
8.26708,7.32755,27.32308,21.22607,0.24129,0.21926
7.93159,11.97535,27.0415,19.33716,0.069687,1.05
7.39965,7.24392,27.08065,31.995,0.092898,0.44821
5.96053,7.22116,27.32343,19.62717,0.179715,0.44605
8.26459,10.17851,27.21868,31.85,0.099058,0.43643
5.95062,7.49566,27.95595,19.74162,0.095764,0.47897
8.16697,9.6737,27.02403,19.04709,0.09443,0.67688
7.80302,7.3256,27.10232,31.817,0.180537,0.1142
7.98347,7.24967,27.09114,19.29357,0.094847,0.42919
7.84462,9.3414,27.07856,19.51651,0.213507,0.10617
7.69465,7.372,27.13029,20.49773,0.24129,0.32616
8.22682,7.32301,27.19879,19.04055,0.24129,0.39126
8.27736,7.23199,27.20159,20.00938,0.19846,0.68978
7.40979,7.21949,27.18761,31.851,0.004581,0.21736
7.77025,9.12224,27.189,20.89255,0.217559,0.91072
8.08322,7.36889,27.20299,31.766,0.048261,0.18767
7.56764,9.06238,27.14846,31.656,0.095801,0.43787
5.96081,7.28422,27.12469,31.678,0.094012,0.44366
7.29574,7.36767,27.18761,21.79999,0.24129,0.43368
7.79789,7.40893,27.20159,31.536,0.075563,0.21846
7.68542,7.3692,27.1932,19.53165,0.24129,0.30902
7.97289,7.3217,27.20578,20.52451,0.023114,0.50756
7.23344,7.39207,27.1918,19.94979,0.24129,1.05
8.24893,9.11512,27.18481,20.22389,0.1644,0.44158
8.23231,7.32324,27.1946,31.598,0.24129,0.44562
5.95606,9.1269,27.20578,21.01593,0.24129,0.34337
7.87428,7.35382,27.21277,21.27157,0.143668,0.43418
7.21819,8.97549,27.21906,31.612,0.24129,1.05
7.21213,7.35117,27.18761,19.34547,0.094943,0.15787
5.95857,7.27075,27.1932,31.359,0.098957,1.05
8.27491,9.11012,27.18761,19.73112,0.217706,0.43877
8.09651,9.13964,27.18202,20.84527,0.088249,0.41722
7.55793,9.1524,27.19879,21.47451,0.095673,0.63451
7.71561,7.35862,27.20159,21.88249,0.139878,0.17526
7.29314,9.1906,27.18202,31.358,0.098095,1.05
5.95101,9.18955,27.18761,19.93763,0.124079,0.48649
5.94393,7.30548,27.19879,20.17026,0.24129,0.43873
5.94311,7.42814,27.19739,20.69258,0.081304,0.44033
7.21932,9.14364,27.19599,21.6039,0.094419,0.65761
7.72917,9.09001,27.20858,31.318,0.156442,0.82286
7.72348,7.46688,27.20159,31.269,0.095909,0.87617
7.28941,7.26671,27.1932,19.77688,0.162815,0.44339
7.40234,9.07176,27.18202,19.78801,0.119424,0.44074
7.40096,9.11371,27.1932,21.17018,0.095526,0.48804
7.56767,7.46719,27.1946,31.178,0.094334,0.59372
7.27314,9.1454,27.19208,31.188,0.189846,0.85129
7.71069,7.45299,27.28757,31.14,0.133952,0.43393
7.87984,7.22599,27.28547,19.70901,0.24129,1.05
5.88809,7.30829,27.29945,31.184,0.213359,0.48744
5.88363,9.13339,27.40851,19.77612,0.094637,0.78826
7.89089,9.1248,27.39732,19.29503,0.095493,0.01594
5.88057,9.1407,27.4826,31.188,0.095034,0.03433
8.29814,9.04424,27.50078,31.183,0.009673,0.43988
8.04899,7.23347,27.49379,31.162,0.077389,1.05
7.28523,7.38698,27.44905,20.41864,0.093996,0.43653
7.32387,9.06629,27.4113,20.58872,0.175818,0.26937
7.58634,7.41467,27.30015,20.37995,0.094331,1.05
5.85323,9.02905,27.30644,20.46784,0.105036,0.30801
8.20327,13.27636,27.29525,21.97788,0.24129,1.05
7.90867,7.35218,27.1932,20.83342,0.079428,0.53103
5.86498,7.32177,27.17782,21.93676,0.24129,0.43231
8.12962,14.5501,27.18761,21.31627,0.24129,0.72275
5.90406,15.74558,27.19879,21.03666,0.062655,0.85112
